Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,CD Account,County
29,190,94080,2,4.5,1,0,0,0,San Mateo
35,34,93117,1,1.5,2,0,0,0,Santa Barbara
32,44,94608,4,0.2,1,0,0,1,Alameda
38,23,91116,4,0.2,3,0,0,0,Los Angeles
44,171,91330,4,0.7,1,567,1,1,Los Angeles
44,43,92124,1,0.3,3,0,0,0,San Diego
48,139,94309,1,0.0,1,0,0,1,Santa Clara
46,118,93009,1,5.7,1,0,0,1,Ventura
35,113,94596,3,0.8,3,0,1,0,Contra Costa
56,98,91355,3,3.9,3,0,1,0,Los Angeles
49,70,90024,1,2.9,1,0,0,0,Los Angeles
57,42,92831,2,2.1,3,0,0,0,Orange
35,143,91365,1,8.6,1,0,0,0,Los Angeles
44,185,94086,3,2.7,1,0,1,0,Santa Clara
38,28,95821,4,0.4,2,100,0,0,Sacramento
57,45,94080,3,1.5,1,181,0,1,San Mateo
35,78,92121,1,2.6,2,0,0,0,San Diego
29,121,92806,2,1.3,1,0,0,0,Orange
58,59,94542,1,1.6,1,0,0,0,Alameda
40,64,92661,4,2.67,1,0,0,0,Orange
51,15,92373,2,0.0,1,114,0,0,San Bernardino
61,10,90740,1,0.1,1,0,0,0,Orange
46,61,90036,2,0.4,3,0,0,0,Los Angeles
55,50,93010,4,1.5,1,0,0,0,Ventura
35,79,95045,4,2.1,3,0,0,0,San Benito
60,35,90025,1,0.2,1,0,0,0,Los Angeles
28,11,94534,4,0.5,3,0,0,0,Solano
43,128,95054,1,4.7,1,0,0,0,Santa Clara
61,55,90033,3,0.9,3,0,0,0,Los Angeles
48,79,95747,3,0.7,2,0,0,0,Placer
65,18,94923,2,0.4,1,0,0,1,Sonoma
45,91,92373,2,1.7,2,0,0,0,San Bernardino
36,9,94604,4,0.2,3,0,0,0,Alameda
45,62,95818,2,2.2,3,0,0,0,Sacramento
60,59,94110,1,1.6,1,231,0,0,San Francisco
47,25,90404,1,0.1,1,148,0,0,Los Angeles
32,54,96008,4,1.3,1,0,0,0,Shasta
48,112,93014,1,5.1,2,86,1,1,Santa Barbara
33,125,91320,1,0.0,1,0,0,0,Ventura
49,194,94022,4,8.3,2,0,1,0,Santa Clara
56,161,94720,1,5.8,3,0,1,0,Alameda
59,35,91105,1,0.2,1,171,0,0,Los Angeles
56,113,92704,2,2.7,1,352,0,0,Orange
30,25,92123,2,0.3,2,0,0,0,San Diego
59,45,95630,3,2.0,3,0,0,0,Sacramento
38,119,94571,2,7.8,1,221,0,0,Solano
47,30,94118,4,0.4,2,115,0,0,San Francisco
54,79,91330,4,3.8,2,0,0,0,Los Angeles
34,178,94303,1,0.8,3,0,1,0,Santa Clara
41,23,94143,2,0.3,2,118,0,0,San Francisco
47,171,94546,2,1.4,1,284,0,0,Alameda
44,74,90041,4,1.9,3,0,0,0,Los Angeles
43,103,90089,3,1.0,1,180,0,0,Los Angeles
31,99,94720,1,4.0,1,0,0,0,Alameda
28,43,95616,4,1.3,3,0,0,0,Yolo
55,23,93106,4,0.4,3,88,0,0,Santa Barbara
42,91,94583,1,0.1,2,199,0,0,Contra Costa
53,93,95051,1,2.7,2,256,0,0,Santa Clara
30,154,90230,1,6.0,1,0,0,0,Los Angeles
43,65,93065,2,2.2,3,0,0,0,Ventura
56,15,90089,1,0.1,2,0,0,0,Los Angeles
35,30,95032,3,1.3,1,0,0,1,Santa Clara
50,42,90630,1,1.6,2,0,0,0,Orange
36,20,90033,4,0.3,1,97,0,0,Los Angeles
34,60,94015,4,2.2,2,0,0,0,San Mateo
32,54,94596,4,1.8,3,167,0,0,Contra Costa
51,60,90401,4,2.6,1,97,0,0,Los Angeles
52,41,95403,3,1.0,2,0,0,0,Sonoma
65,30,94304,3,0.7,2,0,0,0,Santa Clara
51,21,95014,2,1.0,2,0,0,0,Santa Clara
37,105,94066,1,0.8,2,0,0,0,San Mateo
35,65,90747,3,2.8,1,240,0,0,Los Angeles
67,20,91741,2,0.4,1,80,0,0,Los Angeles
30,179,91103,3,4.9,1,142,1,0,Los Angeles
62,161,90274,1,2.9,1,0,0,1,Los Angeles
42,82,95616,1,3.7,3,0,0,0,Yolo
48,43,94588,1,1.2,2,112,0,0,Alameda
61,61,92103,2,2.8,1,0,0,0,San Diego
36,90,91342,4,1.8,3,0,0,0,Los Angeles
48,90,94523,1,2.6,2,334,0,0,Contra Costa
65,21,94553,2,0.4,1,0,0,0,Contra Costa
25,118,92833,1,5.4,1,0,0,0,Orange
55,44,94025,2,2.0,2,0,0,0,San Mateo
63,110,95032,1,4.1,3,0,1,0,Santa Clara
31,99,94065,4,1.8,2,268,0,0,San Mateo
43,98,94402,3,1.1,1,0,0,0,San Mateo
28,69,94538,3,0.7,2,80,0,0,Alameda
37,82,95819,3,0.9,2,218,0,0,Sacramento
27,112,90066,3,2.5,1,389,0,0,Los Angeles
62,123,90210,1,2.9,1,0,0,0,Los Angeles
51,78,90037,1,2.67,2,0,0,0,Los Angeles
56,59,95833,3,0.8,1,159,0,0,Sacramento
56,78,90401,3,1.7,2,0,0,0,Los Angeles
44,49,94720,4,1.9,3,89,0,0,Alameda
46,82,91365,3,2.67,2,0,0,0,Los Angeles
56,125,91330,3,0.6,1,342,1,1,Los Angeles
56,185,91711,1,2.9,1,0,0,0,Los Angeles
57,163,94132,1,7.4,1,0,0,0,San Francisco
31,19,96001,4,1.1,3,104,0,1,Shasta
65,115,94105,4,1.7,2,0,0,0,San Francisco
31,81,95006,2,2.0,2,0,0,1,Santa Cruz
36,93,94305,1,2.8,3,0,0,0,Santa Clara
56,111,93106,4,0.3,1,372,1,1,Santa Barbara
52,184,90630,1,8.1,1,0,0,0,Orange
42,50,95126,4,2.2,2,0,0,0,Santa Clara
55,55,94110,3,1.7,1,0,0,0,San Francisco
49,13,94608,1,0.4,3,101,0,0,Alameda
51,29,94303,4,0.1,1,0,0,0,Santa Clara
26,72,95003,4,2.6,1,0,0,0,Santa Cruz
32,83,94304,1,2.6,2,0,0,0,Santa Clara
54,98,93065,1,0.1,3,0,0,0,Ventura
50,43,95630,4,0.1,1,0,0,0,Sacramento
59,34,94115,1,0.2,1,0,0,0,San Francisco
61,10,91365,4,0.4,2,0,0,0,Los Angeles
43,201,94305,2,6.67,1,0,0,0,Santa Clara
39,85,94005,3,1.2,3,107,0,0,San Mateo
56,50,90095,3,1.4,3,0,0,0,Los Angeles
38,91,95060,2,0.0,1,0,0,0,Santa Cruz
42,98,92866,2,0.4,1,275,0,0,Orange
42,115,93711,1,0.3,1,0,0,0,Fresno
50,22,92037,4,0.5,2,112,0,0,San Diego
56,101,90048,3,1.7,2,0,0,0,Los Angeles
43,83,95616,2,3.8,3,112,0,0,Yolo
60,52,94709,3,0.5,2,0,0,0,Alameda
42,191,94304,3,4.8,2,0,1,1,Santa Clara
57,134,92110,4,0.9,1,198,1,0,San Diego
48,54,95616,1,1.6,2,186,0,0,Yolo
37,69,91911,3,2.1,1,0,0,0,San Diego
57,64,95138,3,1.6,3,0,0,0,Santa Clara
62,53,96001,4,1.67,3,142,0,0,Shasta
39,118,93555,2,6.0,3,246,1,1,Kern
38,19,92069,2,1.4,2,120,0,0,San Diego
54,31,92130,2,0.4,3,0,0,0,San Diego
45,63,95621,1,0.8,3,245,0,0,Sacramento
39,25,93023,1,1.4,3,0,0,0,Ventura
45,22,90639,1,0.2,1,0,0,0,Los Angeles
62,78,92009,1,1.8,3,0,0,0,San Diego
43,81,90245,1,0.3,1,218,0,0,Los Angeles
30,41,90095,1,2.4,2,0,0,0,Los Angeles
35,62,93106,3,2.3,1,0,0,0,Santa Barbara
58,35,94122,1,1.2,3,0,0,0,San Francisco
44,30,94501,1,0.6,3,0,0,0,Alameda
56,51,94080,3,1.0,2,0,0,0,San Mateo
28,140,92122,2,2.0,1,0,0,0,San Diego
64,73,90073,3,2.4,1,185,0,0,Los Angeles
63,40,91311,4,1.2,2,0,0,0,Los Angeles
44,69,95814,1,0.8,3,0,0,0,Sacramento
34,191,94086,1,4.8,3,0,1,1,Santa Clara
50,82,90291,3,3.0,2,0,0,0,Los Angeles
51,181,95051,1,3.3,3,589,1,1,Santa Clara
30,38,90245,1,1.9,3,0,0,0,Los Angeles
55,23,94122,2,0.2,1,0,0,0,San Francisco
57,55,92630,1,1.8,3,0,0,0,Orange
43,58,95307,2,3.2,1,0,0,0,Stanislaus
61,29,90210,2,0.5,2,0,0,0,Los Angeles
49,39,95521,4,2.6,1,0,0,0,Humboldt
52,39,90095,3,1.9,2,83,0,1,Los Angeles
57,30,93106,3,1.5,1,151,0,0,Santa Barbara
53,58,94720,4,2.0,3,0,0,0,Alameda
52,62,94111,1,1.8,3,231,0,0,San Francisco
39,62,93955,4,2.4,1,86,0,0,Monterey
58,19,90504,1,1.2,3,0,0,0,Los Angeles
36,38,94109,1,1.5,2,0,0,0,San Francisco
45,84,94550,4,2.0,3,0,0,0,Alameda
30,78,92037,1,2.6,2,0,0,0,San Diego
49,22,90058,4,0.2,1,83,0,0,Los Angeles
44,81,90245,4,2.0,3,277,0,0,Los Angeles
43,32,90401,3,0.5,2,0,0,0,Los Angeles
42,89,94539,4,0.8,1,184,0,0,Alameda
29,121,90028,2,3.3,1,0,0,0,Los Angeles
28,42,95762,1,1.5,1,0,0,0,El Dorado
50,130,95833,1,1.0,1,0,0,0,Sacramento
44,30,95616,4,0.0,2,0,0,0,Yolo
52,114,94304,1,4.9,1,0,0,0,Santa Clara
28,155,90019,1,6.33,1,0,0,0,Los Angeles
62,50,94539,2,1.1,1,0,0,0,Alameda
34,34,95060,1,1.5,2,111,0,0,Santa Cruz
45,94,90095,3,0.5,3,0,0,0,Los Angeles
52,114,91330,2,2.4,2,0,0,0,Los Angeles
43,89,94303,3,0.5,3,108,0,0,Santa Clara
54,49,91801,1,1.4,3,0,0,0,Los Angeles
64,115,94105,1,2.0,1,0,0,0,San Francisco
27,148,92780,1,1.5,1,397,0,0,Orange
42,72,95616,4,1.1,2,203,0,0,Yolo
28,114,94606,4,2.1,3,0,0,0,Alameda
47,11,92192,2,0.0,1,78,0,0,San Diego
39,63,90095,4,0.2,3,242,0,0,Los Angeles
29,113,94132,2,0.2,1,0,0,0,San Francisco
39,80,95616,2,1.8,1,0,0,0,Yolo
41,54,94303,3,0.5,3,0,0,0,Santa Clara
37,32,94612,2,1.4,3,0,0,0,Alameda
41,11,91330,1,1.0,1,0,0,0,Los Angeles
45,141,94706,1,2.4,1,0,0,0,Alameda
52,84,91768,3,3.0,2,0,0,0,Los Angeles
58,18,94701,3,0.1,2,110,0,0,Alameda
31,20,94720,2,0.3,1,0,0,0,Alameda
26,55,92630,4,1.7,2,175,0,0,Orange
31,31,94920,4,0.4,2,79,0,0,Marin
42,114,90065,2,0.4,1,0,0,0,Los Angeles
56,52,94118,3,2.0,2,0,0,1,San Francisco
52,18,91301,1,0.3,1,120,0,0,Los Angeles
59,55,90274,1,1.8,3,0,0,0,Los Angeles
32,29,92807,1,0.2,3,76,0,0,Orange
46,30,90747,3,0.5,1,0,0,0,Los Angeles
52,38,94302,2,0.8,1,0,0,0,Santa Clara
30,122,94545,2,3.1,1,0,0,0,Alameda
32,183,94080,1,6.0,1,0,0,0,San Mateo
35,41,94720,1,2.4,2,0,0,0,Alameda
49,38,94305,1,1.4,3,0,0,0,Santa Clara
54,61,92093,1,1.8,3,0,0,0,San Diego
56,103,94111,3,4.0,3,0,1,0,San Francisco
48,80,93940,2,2.4,2,0,0,0,Monterey
28,22,95670,1,0.1,2,0,0,0,Sacramento
44,128,94928,2,3.25,2,0,1,0,Sonoma
30,142,92126,3,4.2,1,359,1,0,San Diego
44,124,90277,1,4.7,1,0,0,0,Los Angeles
30,44,92704,1,1.9,3,143,0,0,Orange
47,170,90254,2,6.5,2,0,1,1,Los Angeles
64,75,94720,4,0.1,2,0,0,1,Alameda
48,78,94010,3,2.0,2,0,0,0,San Mateo
63,31,92037,1,1.1,3,125,0,0,San Diego
61,41,96001,2,1.5,1,0,0,0,Shasta
46,39,92507,4,0.0,2,0,0,0,Riverside
57,51,93943,1,1.4,1,0,0,0,Monterey
40,52,92691,3,0.8,3,113,0,0,Orange
49,169,95054,3,5.67,3,167,1,1,Santa Clara
30,141,95747,1,0.8,1,0,0,0,Placer
41,93,92835,4,0.8,1,218,0,0,Orange
42,14,92064,3,1.0,2,0,0,0,San Diego
63,160,90089,2,2.1,1,0,0,0,Los Angeles
43,44,94611,1,0.2,1,0,0,1,Alameda
59,33,94303,3,0.2,1,0,0,0,Santa Clara
46,103,91380,4,4.8,3,0,1,0,Los Angeles
33,71,93561,4,1.8,3,236,0,0,Kern
55,55,94720,1,0.2,1,151,0,0,Alameda
36,113,94305,4,0.2,1,0,1,0,Santa Clara
47,79,94720,3,2.0,2,185,0,0,Alameda
59,80,93907,2,0.7,2,0,0,0,Monterey
38,179,94596,2,0.0,1,380,0,0,Contra Costa
42,9,91710,2,0.0,3,0,0,0,San Bernardino
30,61,92152,4,2.0,2,0,0,0,San Diego
63,111,95814,2,3.9,1,207,0,1,Sacramento
60,80,94608,3,0.5,1,0,0,0,Alameda
62,32,90266,3,0.2,1,0,0,0,Los Angeles
49,83,92126,1,0.3,1,0,0,0,San Diego
59,91,92821,4,1.9,2,329,0,0,Orange
36,29,93065,4,1.0,1,0,0,0,Ventura
46,19,94305,3,0.67,2,0,0,0,Santa Clara
35,52,95616,2,1.0,2,0,0,0,Yolo
50,150,94551,1,7.3,1,0,0,0,Alameda
51,32,91605,2,0.4,3,0,0,0,Los Angeles
41,91,94720,3,0.5,3,0,0,0,Alameda
45,180,95403,3,8.5,2,535,1,0,Sonoma
41,121,94102,1,0.3,1,0,0,0,San Francisco
57,25,90049,2,0.2,3,0,0,0,Los Angeles
51,102,92677,1,0.3,1,0,0,0,Orange
52,44,95051,4,0.9,2,107,0,0,Santa Clara
43,161,95134,3,8.0,2,0,1,1,Santa Clara
63,134,90640,3,4.0,2,0,1,0,Los Angeles
28,43,94803,1,1.8,2,0,0,0,Contra Costa
41,29,94024,2,0.8,3,98,0,0,Santa Clara
34,38,90018,4,0.2,1,0,0,0,Los Angeles
28,120,94080,1,0.8,1,170,0,0,San Mateo
58,85,92110,2,2.0,1,161,0,1,San Diego
39,89,92126,2,1.9,1,0,0,0,San Diego
49,25,90274,1,1.4,3,0,0,0,Los Angeles
33,20,92691,3,1.3,1,83,0,0,Orange
37,125,91754,2,3.9,1,0,0,0,Los Angeles
33,18,92093,1,0.6,3,0,0,0,San Diego
28,173,92121,2,6.7,1,222,0,0,San Diego
54,34,92093,4,0.1,3,0,0,0,San Diego
63,159,93950,4,4.9,2,111,1,0,Monterey
57,55,92521,3,2.5,1,219,0,1,Riverside
56,32,94080,2,0.4,3,0,0,0,San Mateo
54,65,94545,4,1.8,3,0,0,0,Alameda
29,83,92354,3,1.5,1,0,0,0,San Bernardino
41,30,95814,2,1.4,2,0,0,0,Sacramento
58,180,91770,1,2.9,1,0,0,0,Los Angeles
61,13,90024,2,0.3,3,0,0,0,Los Angeles
30,35,90059,4,0.8,1,0,0,0,Los Angeles
62,95,91107,3,0.5,1,0,0,0,Los Angeles
52,83,94705,1,0.0,1,0,0,0,Alameda
29,39,95831,4,0.2,1,137,0,0,Sacramento
46,54,91107,1,0.7,3,154,0,0,Los Angeles
52,81,91942,1,1.3,3,293,0,0,San Diego
40,53,94123,4,2.0,3,0,0,0,San Francisco
49,119,91030,1,7.3,1,398,0,0,Los Angeles
34,160,94108,4,8.0,3,0,1,0,San Francisco
35,21,95814,2,1.0,2,0,0,0,Sacramento
26,40,94132,1,1.0,3,0,0,0,San Francisco
65,69,91706,4,0.1,2,0,0,0,Los Angeles
52,45,95006,1,1.3,2,0,0,0,Santa Cruz
32,55,91301,4,2.0,2,0,0,0,Los Angeles
31,38,94025,1,0.2,3,0,0,0,San Mateo
36,44,93907,4,1.0,2,101,0,0,Monterey
50,45,94105,3,0.6,2,117,0,0,San Francisco
36,84,90291,1,0.8,2,0,0,0,Los Angeles
51,188,94305,2,6.9,2,343,1,0,Santa Clara
39,29,94701,3,2.0,3,151,0,0,Alameda
53,95,94304,1,2.7,2,0,0,0,Santa Clara
50,79,95023,1,2.9,1,307,0,0,San Benito
31,41,91360,1,2.0,2,0,0,0,Ventura
53,19,92673,4,0.4,3,84,0,0,Orange
48,75,94111,4,3.6,3,0,0,0,San Francisco
57,64,90024,3,2.5,1,208,0,0,Los Angeles
47,174,94025,4,3.2,3,0,1,0,San Mateo
55,54,95051,2,2.3,3,93,0,0,Santa Clara
37,14,90740,3,0.1,2,113,0,0,Orange
59,94,90089,1,3.8,1,272,0,0,Los Angeles
53,10,90095,2,0.4,1,0,0,0,Los Angeles
31,145,93940,1,0.8,1,84,0,0,Monterey
35,203,95032,1,10.0,3,0,1,0,Santa Clara
37,153,90630,2,6.5,1,0,0,0,Orange
40,58,90245,4,0.2,3,0,0,0,Los Angeles
31,49,94114,4,1.8,3,0,0,0,San Francisco
62,132,90210,1,2.9,1,0,0,0,Los Angeles
41,85,90291,4,0.2,3,229,0,0,Los Angeles
56,85,94132,3,2.67,1,0,0,0,San Francisco
47,178,93014,1,6.5,3,0,1,0,Santa Barbara
28,104,94301,3,2.5,1,0,0,0,Santa Clara
60,40,94105,1,1.6,1,0,0,0,San Francisco
27,103,93117,1,1.9,1,120,0,0,Santa Barbara
57,25,92064,2,1.0,1,0,0,0,San Diego
62,69,95039,2,1.7,3,0,0,0,Monterey
57,30,95070,3,1.4,1,0,0,0,Santa Clara
44,70,94920,3,2.67,2,0,0,0,Marin
31,15,91380,3,0.9,3,0,0,0,Los Angeles
31,125,91320,2,1.3,1,0,0,0,Ventura
39,50,94923,3,0.5,3,0,0,0,Sonoma
41,44,93106,1,0.3,3,0,0,0,Santa Barbara
41,38,92182,4,2.2,2,180,0,0,San Diego
55,64,93437,3,0.8,1,119,0,0,Santa Barbara
28,9,95014,1,0.1,2,0,0,0,Santa Clara
35,44,92054,3,0.9,1,89,0,0,San Diego
44,93,91910,4,0.8,1,101,0,0,San Diego
44,83,92121,4,0.4,1,141,0,0,San Diego
40,179,94720,2,0.0,1,0,0,0,Alameda
65,40,94104,1,1.1,3,0,0,0,San Francisco
35,58,91754,4,0.7,3,232,0,0,Los Angeles
55,74,94607,3,2.67,1,0,0,0,Alameda
55,15,95747,1,0.2,1,0,0,0,Placer
59,11,94949,2,1.0,1,0,0,0,Marin
39,41,95035,1,2.0,2,176,0,0,Santa Clara
50,68,95821,1,1.5,2,120,0,0,Sacramento
45,28,95039,1,0.75,3,0,0,0,Monterey
50,115,95008,1,1.2,3,0,1,0,Santa Clara
65,83,92354,4,0.1,2,247,0,0,San Bernardino
36,40,93611,2,1.1,2,166,0,0,Fresno
57,113,91768,1,0.1,3,0,0,0,Los Angeles
53,89,92130,1,0.8,3,0,0,0,San Diego
28,38,92109,4,1.6,1,0,0,0,San Diego
55,62,93943,4,1.5,1,0,0,0,Monterey
56,65,92093,3,1.7,1,109,0,0,San Diego
33,168,94720,3,5.67,2,0,1,1,Alameda
57,40,94720,3,1.7,1,0,0,0,Alameda
27,30,93108,1,1.0,3,80,0,0,Santa Barbara
27,20,92007,4,1.0,1,0,0,0,San Diego
54,58,92007,2,3.2,3,0,0,0,San Diego
48,150,95039,1,7.3,1,193,0,0,Monterey
62,54,91320,1,0.8,1,0,0,0,Ventura
41,19,91730,2,0.3,2,105,0,0,San Bernardino
62,30,94304,3,0.1,3,128,0,0,Santa Clara
40,123,90041,1,5.2,1,0,0,0,Los Angeles
32,45,94558,1,2.4,2,0,0,0,Napa
62,154,94305,1,2.9,1,0,0,0,Santa Clara
35,93,90747,2,2.7,1,0,0,0,Los Angeles
50,83,94720,4,3.1,1,0,1,0,Alameda
61,99,94085,1,4.8,3,255,1,0,Santa Clara
43,55,93933,3,2.2,2,0,0,0,Monterey
52,38,94131,4,0.9,2,95,0,0,San Francisco
39,74,95008,3,0.9,2,155,0,0,Santa Clara
33,69,92161,4,1.8,3,0,0,0,San Diego
27,104,92007,2,2.5,1,184,0,0,San Diego
32,25,93524,3,0.9,3,0,0,0,Kern
65,162,94596,1,1.3,1,0,0,0,Contra Costa
55,64,93063,4,2.6,3,0,0,0,Ventura
52,30,94305,2,0.7,2,0,0,0,Santa Clara
39,52,95039,3,0.5,3,0,0,0,Monterey
35,42,93108,1,1.5,3,0,0,0,Santa Barbara
39,79,92028,2,1.8,2,219,0,0,San Diego
34,34,93407,1,1.7,1,164,0,0,San Luis Obispo
30,123,95605,2,3.1,1,0,0,0,Yolo
37,160,94305,2,3.3,1,0,0,0,Santa Clara
41,51,91320,3,2.33,2,0,0,0,Ventura
31,108,94507,1,4.0,1,0,0,0,Contra Costa
37,158,93943,2,2.3,2,0,1,1,Monterey
49,68,90024,1,1.5,2,0,0,0,Los Angeles
58,42,91380,2,1.6,3,0,0,0,Los Angeles
45,32,94143,1,0.75,3,105,0,0,San Francisco
40,22,94566,2,1.4,3,0,0,0,Alameda
34,29,90025,2,2.0,3,0,0,0,Los Angeles
62,183,90095,2,3.4,3,0,1,0,Los Angeles
54,69,92009,1,1.6,3,0,0,0,San Diego
26,92,96001,2,0.2,1,0,0,0,Shasta
54,40,90024,2,1.0,3,0,0,0,Los Angeles
29,9,92037,4,0.5,3,86,0,0,San Diego
48,128,94309,1,0.6,1,0,0,0,Santa Clara
27,110,96150,2,0.2,1,294,0,0,El Dorado
42,171,90027,2,8.0,1,0,0,0,Los Angeles
25,13,95814,4,1.0,1,95,0,0,Sacramento
45,25,94609,2,0.1,3,102,0,0,Alameda
34,123,94553,1,1.6,2,0,1,0,Contra Costa
51,33,92037,4,0.2,1,83,0,0,San Diego
51,189,95211,4,4.75,2,0,1,0,San Joaquin
60,34,94102,1,0.3,3,0,0,0,San Francisco
59,58,91355,1,0.0,2,0,0,0,Los Angeles
49,51,91016,1,1.3,2,98,0,0,Los Angeles
50,29,90095,2,1.3,1,0,0,0,Los Angeles
41,111,92009,2,0.4,1,0,0,0,San Diego
49,43,94709,4,1.9,3,0,0,0,Alameda
50,130,91320,1,0.6,1,311,0,0,Ventura
63,20,94704,2,0.4,1,76,0,0,Alameda
63,101,95819,2,2.8,1,0,0,0,Sacramento
33,48,92831,4,2.2,2,207,0,0,Orange
38,180,90245,1,2.8,3,158,1,0,Los Angeles
64,92,91109,2,0.0,3,185,0,0,Los Angeles
36,33,94080,3,0.9,1,0,0,0,San Mateo
58,51,95006,2,1.9,2,0,0,0,Santa Cruz
46,83,95060,1,2.7,1,0,0,0,Santa Cruz
61,45,94610,1,0.8,1,0,0,0,Alameda
53,89,92735,1,0.8,3,146,0,0,Orange
28,193,94501,3,4.0,2,0,1,0,Alameda
64,89,94707,1,3.8,1,0,0,0,Alameda
48,162,91355,4,3.3,2,446,1,1,Los Angeles
52,58,93101,4,2.0,3,223,0,0,Santa Barbara
65,80,94105,1,0.8,3,0,0,0,San Francisco
59,73,92056,2,1.7,3,0,0,0,San Diego
45,41,95008,1,0.3,1,0,0,0,Santa Clara
53,74,91711,3,2.0,2,0,0,0,Los Angeles
38,29,92084,2,1.4,3,0,0,0,San Diego
54,25,90505,4,0.4,3,115,0,0,Los Angeles
25,98,90717,1,5.4,1,0,0,0,Los Angeles
61,59,90840,4,1.7,2,0,0,0,Los Angeles
48,43,90254,4,1.9,3,0,0,0,Los Angeles
46,72,91711,4,1.4,2,149,0,0,Los Angeles
36,183,94704,1,3.0,3,0,1,1,Alameda
46,134,94575,1,5.7,1,146,0,0,Contra Costa
59,140,95035,2,0.5,1,262,0,0,Santa Clara
59,39,92028,1,1.8,3,0,0,0,San Diego
36,35,95812,4,0.4,2,0,0,0,Sacramento
63,141,92121,2,6.9,1,0,0,0,San Diego
51,23,95616,1,0.5,2,0,0,0,Yolo
30,134,92647,1,0.0,1,0,0,0,Orange
48,35,92709,1,1.4,3,0,0,0,Orange
55,42,95833,4,2.5,1,0,0,0,Sacramento
41,81,92868,4,0.2,3,167,0,0,Orange
41,45,93437,1,1.8,1,172,0,0,Santa Barbara
54,79,91342,3,1.7,2,150,0,0,Los Angeles
57,53,92806,1,0.8,2,120,0,0,Orange
54,33,94111,2,0.7,2,0,0,0,San Francisco
35,190,92093,3,3.1,2,266,1,0,San Diego
60,60,95616,1,2.5,3,103,0,0,Yolo
63,8,94618,1,0.8,2,97,0,0,Alameda
41,38,95814,3,1.0,2,150,0,0,Sacramento
46,154,93109,1,5.0,1,0,0,0,Santa Barbara
31,54,92173,4,2.2,2,0,0,0,San Diego
58,41,95819,3,1.4,1,0,0,0,Sacramento
59,25,95827,2,0.3,1,75,0,0,Sacramento
46,53,90025,2,1.7,1,109,0,0,Los Angeles
33,79,94612,1,0.1,1,0,0,0,Alameda
56,13,94305,4,0.9,2,76,0,1,Santa Clara
47,130,91763,2,1.4,1,0,0,0,San Bernardino
59,93,91320,2,0.7,2,0,0,0,Ventura
39,15,93561,2,0.3,2,92,0,0,Kern
30,150,94305,4,5.0,2,0,1,0,Santa Clara
55,131,95070,2,0.7,2,0,1,0,Santa Clara
47,28,92868,3,1.5,1,0,0,0,Orange
35,9,93106,4,0.7,2,0,0,0,Santa Barbara
47,88,94305,4,1.4,2,0,0,0,Santa Clara
38,143,94550,1,4.1,1,0,0,0,Alameda
38,168,92647,2,1.3,3,0,1,0,Orange
27,105,94304,1,3.0,2,0,1,0,Santa Clara
42,62,94305,3,2.1,3,0,0,0,Santa Clara
26,51,92103,4,2.6,1,0,0,0,San Diego
60,101,94928,3,4.4,1,0,0,0,Sonoma
27,90,91365,3,0.8,1,0,0,0,Los Angeles
27,83,91775,4,2.1,3,0,0,0,Los Angeles
40,21,90034,2,0.0,3,0,0,0,Los Angeles
40,115,94305,1,3.4,1,0,0,0,Santa Clara
29,172,92093,4,4.4,1,0,1,0,San Diego
30,32,91330,2,1.0,2,0,0,0,Los Angeles
30,204,91107,2,4.5,1,0,0,0,Los Angeles
47,34,91711,4,0.6,1,0,0,1,Los Angeles
33,30,94920,2,2.0,3,132,0,0,Marin
57,31,95039,3,1.3,2,0,0,0,Monterey
38,90,94110,2,2.7,1,0,0,0,San Francisco
54,79,92677,4,2.6,3,0,0,0,Orange
47,22,94901,4,0.6,1,0,0,0,Marin
48,114,92007,1,2.4,3,0,1,0,San Diego
62,42,94122,1,0.5,3,128,0,0,San Francisco
30,29,92121,1,0.2,3,90,0,0,San Diego
35,72,94706,3,2.6,2,0,0,0,Alameda
59,68,93117,1,1.8,3,95,0,0,Santa Barbara
38,78,91942,4,0.7,3,0,0,0,San Diego
47,90,95449,1,2.7,1,323,0,0,Mendocino
57,170,95051,2,2.1,2,0,1,0,Santa Clara
42,14,91768,2,0.1,2,0,0,0,Los Angeles
39,129,90035,2,1.9,1,0,0,0,Los Angeles
53,39,92101,3,1.0,3,87,0,0,San Diego
27,82,94305,2,0.2,1,0,0,0,Santa Clara
59,31,94063,3,0.4,2,0,0,0,San Mateo
48,9,92630,4,0.5,2,0,0,0,Orange
62,15,94583,3,0.1,3,91,0,0,Contra Costa
66,70,93711,3,2.2,1,0,0,0,Fresno
38,84,93403,4,0.7,3,0,0,0,San Luis Obispo
42,155,92806,1,7.0,1,0,0,0,Orange
47,89,94720,2,0.8,3,0,0,0,Alameda
27,170,95818,3,4.7,1,0,1,0,Sacramento
32,185,92009,2,6.7,1,0,0,1,San Diego
37,82,92373,2,2.2,1,0,0,0,San Bernardino
56,60,92009,3,1.7,1,0,0,0,San Diego
39,58,94590,2,2.4,2,0,0,0,Solano
36,29,94583,1,1.33,1,81,0,0,Contra Costa
32,32,92806,2,0.3,1,0,0,0,Orange
62,115,90245,4,3.4,2,0,0,0,Los Angeles
48,83,91345,2,2.4,2,0,0,0,Los Angeles
58,54,94035,3,0.3,2,0,0,0,Santa Clara
